Date,Open,High,Low,Close,Adj Close,Volume,Short_MA,Long_MA
2012-01-03,14.621429443359400,14.73214340209960,14.60714340209960,14.686785697937000,12.402628898620600,302220800,,
2012-01-04,14.64285659790040,14.8100004196167,14.617142677307100,14.765713691711400,12.469277381897000,260022000,,
2012-01-05,14.819643020629900,14.948213577270500,14.738213539123500,14.929642677307100,12.607712745666500,271269600,,
2012-01-06,14.991786003112800,15.098214149475100,14.972143173217800,15.085714340210000,12.739513397216800,318292800,,
2012-01-09,15.196429252624500,15.276785850524900,15.048213958740200,15.061785697937000,12.719306945800800,394024400,,
2012-01-10,15.211071014404300,15.214285850524900,15.053570747375500,15.115714073181200,12.764843940734900,258196400,,
2012-01-11,15.09571361541750,15.101785659790000,14.975357055664100,15.091071128845200,12.744034767150900,215084800,,
2012-01-12,15.081428527832000,15.103570938110400,14.95535659790040,15.049642562866200,12.709052085876500,212587200,,
2012-01-13,14.989286422729500,15.016071319580100,14.952142715454100,14.993213653564500,12.661396980285600,226021600,,
2012-01-17,15.149999618530300,15.213929176330600,15.105713844299300,15.16785717010500,12.808881759643600,242897200,,
2012-01-18,15.248571395874000,15.338213920593300,15.225000381469700,15.325357437133800,12.941883087158200,276791200,,
2012-01-19,15.362500190734900,15.406070709228500,15.232500076293900,15.276785850524900,12.900866508483900,261738400,,
2012-01-20,15.267499923706100,15.26785659790040,14.991070747375500,15.010713577270500,12.67617416381840,413974400,,
2012-01-23,15.095356941223100,15.301786422729500,15.08214282989500,15.264642715454100,12.890613555908200,306062400,,
2012-01-24,15.182143211364700,15.182143211364700,14.983928680419900,15.014642715454100,12.679495811462400,547638000,,
2012-01-25,16.229999542236300,16.230356216430700,15.84749984741210,15.952142715454100,13.471189498901400,958314000,,
2012-01-26,16.01285743713380,16.028213500976600,15.82642936706540,15.879643440246600,13.409967422485400,323985200,,
2012-01-27,15.869285583496100,16.01714324951170,15.848929405212400,15.974286079406700,13.489890098571800,299709200,,
2012-01-30,15.918213844299300,16.21071434021000,15.90678596496580,16.17892837524410,13.662703514099100,379341200,,
2012-01-31,16.27107048034670,16.365713119506800,16.18107032775880,16.3028564453125,13.76735782623290,391683600,,
2012-02-01,16.37178611755370,16.392499923706100,16.269643783569300,16.292499542236300,13.758617401123000,270046000,,
2012-02-02,16.282142639160200,16.327499389648400,16.213571548461900,16.25428581237790,13.726339340210000,186796400,,
2012-02-03,16.332143783569300,16.428571701049800,16.270000457763700,16.417142868042000,13.863876342773400,286599600,,
2012-02-06,16.37071418762210,16.606428146362300,16.364286422729500,16.570356369018600,13.993256568908700,249412800,,
2012-02-07,16.616071701049800,16.77678680419920,16.59214210510250,16.743928909301800,14.139837265014600,316223600,,
2012-02-08,16.803571701049800,17.028213500976600,16.774999618530300,17.0242862701416,14.376588821411100,407890000,,
2012-02-09,17.170000076293900,17.741071701049800,17.162857055664100,17.61321449279790,14.873922348022500,884214800,,
2012-02-10,17.534286499023400,17.77214241027830,17.448213577270500,17.622142791748000,14.881462097168000,631302000,,
2012-02-13,17.840356826782200,17.993928909301800,17.75321388244630,17.950000762939500,15.15832805633550,517216000,,
2012-02-14,18.023571014404300,18.198570251464800,17.928571701049800,18.19499969482420,15.365224838256800,460398400,,
2012-02-15,18.36642837524410,18.796070098877000,17.746070861816400,17.773929595947300,15.00964641571050,1506120000,,
2012-02-16,17.553571701049800,18.03178596496580,17.379642486572300,17.936071395874000,15.146568298339800,944552000,,
